code,question,options
dx_cardio_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema cardiovascular",
dx_otro," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
dx_otro_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otro",
edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿edad?",
sobrepeso," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
sobrepeso_alternativa," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad? Otra opción",
sobrepeso_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad entre los 0-20 años?",Y = Sí|N = No
sobrepeso_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad entre los 21-40 años?",Y = Sí|N = No
sobrepeso_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad entre los 41-60 años?",Y = Sí|N = No
sobrepeso_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad desde sus 60 años en adelante?",Y = Sí|N = No
sobrepeso_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad? Otro rango de edad",
tratamiento," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
tratamiento_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?Otra opción",
tx_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
tx_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
tx_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
tx_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
tx_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?Otro rango de edad",
ejercicios," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
ejercicios_alternativo," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios? Otra opción",
ejercicios_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios entre los 0-20 años?",Y = Sí|N = No
ejercicios_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios entre los 21-40 años?",Y = Sí|N = No
ejercicios_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios entre los 41-60 años?",Y = Sí|N = No
ejercicios_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios desde sus 60 años en adelante?",Y = Sí|N = No
ejercicios_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios? Otro rango de edad",
fumar," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fuma/fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
fumar_alternativo," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente? Otra opción",
fumar_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
fumar_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
fumar_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
fumar_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
fumar_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente? Otro rango de edad",
tomar," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿toma/tomaba habitualmente?",A01 = Sí|A02 = No|A03 = No sé|A04 = No aplica
tomar_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
tomar_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
tomar_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
tomar_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
tomar_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente? Otro rango de edad",
comer," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿come/comía saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
comer_alternativo," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comía saludablemente habitualmente? Otra opción",
comer_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
comer_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
comer_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
comer_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
comer_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable en su vida? Otro rango de edad",
estudios," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente?",A5 = No aplica|A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A9 = Cada 10 años|A6 = Únicamente cuando se sentía mal|A7 = No sé
estudios_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? Otra opción",
estudio_b," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
estudio_h," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
estudio_e," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
estudio_m," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
estudio_p," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revision de prostata",Y = Sí|N = No
estudio_g," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
estudio_n," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
estudio_o," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
vacuna," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = No|A3 = No sé
dx_sobrepeso," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
dx_sobre_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Sobrepeso u obesidad",
dx_diabetes," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
dx_prediabetes," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
dx_pred_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Prediabetes",
dx_diab_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Diabetes",
dx_sindmetabol," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
dx_sinmet_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Síndrome metabólico",
dx_hipertension," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
dx_hiper_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Hipertensión",
dx_colesterol," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
dx_col_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Colesterol alto",
dx_trigliceridos," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
dx_trig_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Triglicéridos altos",
dx_cancer," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
dx_canc_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Cáncer",
dx_cardiovascular," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
dx_cardio_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema cardiovascular",
dx_respiratorio," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
dx_resp_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema respiratorio ",
dx_covid19," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
dx_covid_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? COVID19",
dx_alcoholismo," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
dx_alco_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Alcoholismo",
dx_tabaquismo," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
dx_taba_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Tabaquismo",
dx_alimentacion," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
dx_alim_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de la alimentación (bulimia, anorexia)",
dx_atracon," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
dx_atra_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de atracón",
dx_ansiedad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
dx_ansi_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Ansiedad",
dx_depresion," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
dx_depre_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Depresión",
dx_toc," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
dx_toc_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno obsesivo compulsivo",
dx_adiccion," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
dx_adiccion_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otra adicción",
dx_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
dx_otro_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otro",
edad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿edad?",
sobrepeso," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿padecía sobrepeso/ obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
sobrepeso_020," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿padecía sobrepeso/ obesidad entre los 0-20 años?",Y = Sí|N = No
sobrepeso_2140," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿padecía sobrepeso/ obesidad entre los 21-40 años?",Y = Sí|N = No
sobrepeso_4160," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿padecía sobrepeso/ obesidad entre los 41-60 años?",Y = Sí|N = No
sobrepeso_m60," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿padecía sobrepeso/ obesidad desde sus 60 años en adelante?",Y = Sí|N = No
sobrepeso_otro," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿padecía sobrepeso/ obesidad? Otro rango de edad",
tratamiento," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
tx_020," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
tx_2140," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
tx_4160," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
tx_m60," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
tx_otro," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad? Otro rango de edad",
ejercicios," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿hacía ejercicios?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
ejercicios_020," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿hacía ejercicios entre los 0-20 años?",Y = Sí|N = No
ejercicios_2140," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿hacía ejercicios entre los 21-40 años?",Y = Sí|N = No
ejercicios_4160," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿hacía ejercicios entre los 41-60 años?",Y = Sí|N = No
ejercicios_m60," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿hacía ejercicios desde sus 60 años en adelante?",Y = Sí|N = No
ejercicios_otro," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿hacía ejercicios? Otro rango de edad",
fumar," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿fuma/fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
fumar_020," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿fuma/fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
fumar_2140," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
fumar_4160," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
fumar_m60," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿fumaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
fumar_otro," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿fumaba habitualmente? Otro rango de edad",
tomar," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿toma/tomaba habitualmente?",A01 = Sí|A02 = No|A03 = No sé|A04 = No aplica
tomar_020," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
tomar_2140," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
tomar_4160," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
tomar_m60," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
tomar_otro," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿tomaba habitualmente? Otro rango de edad",
comer," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿come/comía saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
comer_020," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
comer_2140," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
comer_4160," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
comer_m60," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
comer_otro," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿comió saludable en su vida? Otro rango de edad",
estudios," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿se realizaba estudios de salud habitualmente?",A5 = No aplica|A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A9 = Cada 10 años|A6 = Únicamente cuando se sentía mal|A7 = No sé
estudio_b," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
estudio_h," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
estudio_e," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
estudio_m," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
estudio_p," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revision de prostata",Y = Sí|N = No
estudio_g," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
estudio_n," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
estudio_o," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
vacuna," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = No|A3 = No sé
dx_sobrepeso," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
dx_sobre_edad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Sobrepeso u obesidad",
dx_diabetes," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
dx_diab_edad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Diabetes",
dx_respiratorio," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
dx_resp_edad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema respiratorio ",
dx_adiccion," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
dx_adiccion_edad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otra adicción",
dx_toc," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
dx_toc_edad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno obsesivo compulsivo",
dx_depresion," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
dx_depre_edad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Depresión",
dx_ansiedad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
dx_ansi_edad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Ansiedad",
dx_atracon," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
dx_atra_edad," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de atracón",
dx_alimentacion," Abuelo Materno  -  Viva/o Tu abuelo materno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
