code,question,options
Am4_tratamiento_alternativo," - Tu amigo 4, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad Otra opción",
Am4_tx_020," - Tu amigo 4, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
Am4_tx_2140," - Tu amigo 4, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
Am4_tx_4160," - Tu amigo 4, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
Am4_tx_m60," - Tu amigo 4, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
Am4_tx_otro," - Tu amigo 4, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad Otro rango de edad",
Am4_ejercicios," - Tu amigo 4, ¿hace ejercicio habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am4_ejercicios_alternativo," - Tu amigo 4, ¿hace ejercicio habitualmente? Otra opción",
Am4_ejercicios_020," - Tu amigo 4, ¿hacía ejercicio entre los 0-20 años?",Y = Sí|N = No
Am4_ejercicios_2140," - Tu amigo 4, ¿hacía ejercicio entre los 21-40 años?",Y = Sí|N = No
Am4_ejercicios_4160," - Tu amigo 4, ¿hacía ejercicio entre los 41-60 años?",Y = Sí|N = No
Am4_ejercicios_m60," - Tu amigo 4, ¿hacía ejercicio desde sus 60 años en adelante?",Y = Sí|N = No
Am4_ejercicios_otro," - Tu amigo 4, ¿hacía ejercicio? Otro rango de edad",
Am4_fumar," - Tu amigo 4, ¿fuma/fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am4_fumar_alternativo," - Tu amigo 4, ¿fuma/fumaba habitualmente? Otra opción",
Am4_fumar_020," - Tu amigo 4, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
Am4_fumar_2140," - Tu amigo 4, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
Am4_fumar_4160," - Tu amigo 4, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
Am4_fumar_m60," - Tu amigo 4, ¿fumaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
Am4_fumar_otro," - Tu amigo 4, ¿fumaba habitualmente? Otro rango de edad",
Am4_tomar," - Tu amigo 4, ¿toma/tomaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am4_tomar_alternativo," - Tu amigo 4, ¿toma/tomaba habitualmente? Otra opción",
Am4_tomar_020," - Tu amigo 4, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
Am4_tomar_2140," - Tu amigo 4, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
Am4_tomar_4160," - Tu amigo 4, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
Am4_tomar_m60," - Tu amigo 4, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
Am4_tomar_otro," - Tu amigo 4, ¿tomaba habitualmente? Otro rango de edad",
Am4_comer," - Tu amigo 4, ¿come saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am4_comer_alternativo," - Tu amigo 4, ¿come saludablemente habitualmente? Otra opción",
Am4_comer_020," - Tu amigo 4, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
Am4_comer_2140," - Tu amigo 4, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
Am4_comer_4160," - Tu amigo 4, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
Am4_comer_m60," - Tu amigo 4, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
Am4_comer_otro," - Tu amigo 4, ¿comió saludable en su vida? Otro rango de edad",
Am4_estudios," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente?",A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A5 = Cada 10 años|A6 = Únicamente cuando se siente mal|A7 = No sé
Am4_estudios_alternativo," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
Am4_estudio_b," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
Am4_estudio_h," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
Am4_estudio_c," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrolitos séricos",Y = Sí|N = No
Am4_estudio_e," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
Am4_estudio_m," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
Am4_estudio_p," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisión de próstata",Y = Sí|N = No
Am4_estudio_g," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
Am4_estudio_n," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",
Am4_estudio_o," - Tu amigo 4, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
Am4_vacuna," - Tu amigo 4, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = Sí|A3 = No|A4 = No sé
Am4_dx_sobrepeso," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
Am4_dx_sobre_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Sobrepeso u obesidad",
Am4_dx_diabetes," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
Am4_dx_diab_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Diabetes",
Am4_dx_prediabetes," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
Am4_dx_pred_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Prediabetes",
Am4_dx_sindmetabol," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
Am4_dx_sinmet_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Síndrome metabólico",
Am4_dx_hipertension," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
Am4_dx_hiper_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Hipertensión",
Am4_dx_colesterol," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
Am4_dx_col_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Colesterol alto",
Am4_dx_trigliceridos," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
Am4_dx_trig_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Triglicéridos altos",
Am4_dx_cancer," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
Am4_dx_canc_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Cáncer",
Am4_dx_cardiovascular," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
Am4_dx_cardio_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Algún problema cardiovascular",
Am4_dx_respiratorio," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
Am4_dx_resp_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Algún problema respiratorio ",
Am4_dx_covid19," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
Am4_dx_covid_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? COVID19",
Am4_dx_alcoholismo," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
Am4_dx_alco_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Alcoholismo",
Am4_dx_tabaquismo," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
Am4_dx_taba_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Tabaquismo",
Am4_dx_alimentacion," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
Am4_dx_alim_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno de la alimentación (bulimia, anorexia)",
Am4_dx_atracon," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
Am4_dx_atra_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno de atracón",
Am4_dx_ansiedad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
Am4_dx_ansi_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Ansiedad",
Am4_dx_depresion," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
Am4_dx_depre_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Depresión",
Am4_dx_toc," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
Am4_dx_toc_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno obsesivo compulsivo",
Am4_dx_adiccion," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
Am4_dx_adiccion_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Otra adicción",
Am4_dx_otro," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
Am4_dx_otro_edad," - Tu amigo 4, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Otro",
Am4_escolaridad_sec," - Tu amigo 4, ¿en dónde estudió la secundaria?",A2 = Pública|A3 = Privada|A4 = No sé|A5 = No la estudió
Am4_escolaridad_pre," - Tu amigo 4, ¿en dónde estudió la preparatoria?",A2 = Pública|A3 = Privada|A4 = No sé|A5 = No la estudió
Am4_escolaridad_max," - Tu amigo 4, ¿cuál es su escolaridad máxima?",A89 = Ninguno|A2 = Primaria|A3 = Secundaria|A4 = Preparatoria/Bachillerato|A5 = Licenciatura|A6 = Maestría|A7 = Doctorado
Am4_escolaridad_max_otro," - Tu amigo 4, ¿cuál es su escolaridad máxima? Otro",
Am4_trabajo," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente?",2 = Actividades deportivas|3 = Artista|4 = Chofer|5 = Comerciante sector formal|6 = Comerciante sector informal|7 = Empresario|8 = Comercio Virtual|9 = Atención a clientes|10 = Administrativo|11 = Gubernamental administrativo|12 = Empleado gubernamental|15 = Operador de maquinaria móvil|16 = Personal técnico|17 = Área educativa|18 = Profesionista independiente|19 = Seguridad|20 = Área de la salud|21 = Construcción|22 = Fábrica|23 = Agricultura|24 = No trabaja/trabajaba
Am4_trabajo_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Otro",
Am4_trab_deporte," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas",A2 = Entrenador de gimnasio|A3 = Profesor de clases deportivas
Am4_trab_dep_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas: Otra opción",
Am4_trab_artes," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Artista",A2 = Fotógrafo|A3 = Pintor|A4 = Músico|A5 = Cantante
Am4_trab_art_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Artista: Otra opción",
Am4_trab_chofer," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Chofer",A2 = Taxista|A3 = Uber|A4 = Microbus|A5 = Camiones
Am4_trab_chofer_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Chofer: Otra opción",
Am4_trab_comerciof," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal",A2 = Vendedor por cuenta propia (negocio propio)
Am4_trab_comf_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal: Otra opción",
Am4_trab_comercioi," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal",A2 = Vendedor de comida|A3 = Periódicos|A4 = Flores y productos en un puesto no establecido
Am4_trab_comi_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal: Otra opción",
Am4_trab_empresario," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Empresario",A2 = Dueño|A3 = Director o gerente
Am4_trab_empre_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Empresario: Otra opción",
Am4_trab_ecommerce," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual","A2 = Vendedor de productos por internet (mercado pago, amazon, instagram, etc.)"
Am4_trab_eco_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual: Otra opción",
Am4_trab_clientes," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Atención a clientes",A2 = Atención a clientes|A3 = Recepcionista|A4 = Vendedor de tiendas departamentales|A5 = Promotor de seguros|A6 = Telefonía
Am4_trab_client_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Atención a clientes: Otra opción",
Am4_trab_administrativo," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Administrativo",A2 = Contador público|A3 = Administrador|A4 = Recursos humanos
Am4_trab_admin_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Administrativo: Otra opción",
Am4_trab_emple_gob," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental",A1 = ¿DE QUÉ TIPO?
Am4_trab_emple_gob_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental: Otra opción",
Am4_trab_gobierno," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo","A2 = Jefe de departamento|A3 = Jefe de área, subdirector|A4 = Subadministrador|A5 = Director|A6 = Administrador|A7 = Director general|A8 = Administrador general"
Am4_trab_gob_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo: Otra opción",
Am4_trab_maquinaria," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil",A1 = ¿DE QUÉ TIPO?
Am4_trab_maq_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil: Otra opción",
Am4_trab_tecnico," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Personal técnico",A1 = ¿DE QUÉ TIPO?
Am4_trab_tec_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Personal técnico: Otra opción",
Am4_trab_educativo," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Área educativa",A2 = Investigador-profesor en universidad/preparatoria|A3 = Educación básica|A4 = Técnico en educación (educador o guardería)
Am4_trab_educ_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Área educativa: Otra opción",
Am4_trab_independiente," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente",A2 = Abogado|A3 = Psicólogo|A4 = Contador|A5 = Dentista|A6 = Médico independiente|A7 = Terapeuta
Am4_trab_ind_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente: Otra opción",
Am4_trab_seguridad," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Seguridad",A2 = Guardaespaldas|A3 = Patrullero|A4 = Vigilante|A5 = Empleado de seguridad en bancos|A6 = Empleado de seguridad privada|A7 = Policía de tránsito
Am4_trab_seg_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Seguridad: Otra opción",
Am4_trab_salud," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Área de la salud",A2 = Médico|A3 = Enfermera|A4 = Camillero|A5 = Paramédico
Am4_trab_sal_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Área de la salud: Otra opción",
Am4_trab_construc," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Construcción",A2 = Arquitecto|A3 = Ingeniero civil/albañil o trabajador general
Am4_trab_const_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Construcción: Otra opción",
Am4_trab_fabrica," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Fabrica",A2 = Empleado
Am4_trab_fab_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Fabrica: Otra opción",
Am4_trab_agricultura," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Agricultura",A2 = Agricultor|A3 = Granjero|A4 = Siembra
Am4_trab_agric_otro," - Tu amigo 4, ¿a qué se dedica/dedicaba principalmente? Agricultura: Otra opción",
Am5_edad," - Tu amigo 5, ¿cúal es su edad actual?",
Am5_sobrepeso," - Tu amigo 5, ¿padece sobrepeso/ obesidad",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am5_sobrepeso_alternativo," - Tu amigo 5, ¿padece sobrepeso/ obesidad? Otra opción",
Am5_sobrepeso_020," - Tu amigo 5, ¿padecía sobrepeso/ obesidad entre los 0-20 años?",Y = Sí|N = No
Am5_sobrepeso_2140," - Tu amigo 5, ¿padecía sobrepeso/ obesidad entre los 21-40 años?",Y = Sí|N = No
Am5_sobrepeso_4160," - Tu amigo 5, ¿padecía sobrepeso/ obesidad entre los 41-60 años?",Y = Sí|N = No
Am5_sobrepeso_m60," - Tu amigo 5, ¿padecía sobrepeso/ obesidad  desde sus 60 años en adelante?",Y = Sí|N = No
Am5_sobrepeso_otro," - Tu amigo 5, ¿padecía sobrepeso/ obesidad? Otro rango de edad",
Am5_tratamiento," - Tu amigo 5, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am5_tratamiento_alternativo," - Tu amigo 5, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad Otra opción",
Am5_tx_020," - Tu amigo 5, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
Am5_tx_2140," - Tu amigo 5, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
Am5_tx_4160," - Tu amigo 5, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
Am5_tx_m60," - Tu amigo 5, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
Am5_tx_otro," - Tu amigo 5, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad Otro rango de edad",
Am5_ejercicios," - Tu amigo 5, ¿hace ejercicio habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am5_ejercicios_alternativo," - Tu amigo 5, ¿hace ejercicio habitualmente? Otra opción",
Am5_ejercicios_020," - Tu amigo 5, ¿hacía ejercicio entre los 0-20 años?",Y = Sí|N = No
Am5_ejercicios_2140," - Tu amigo 5, ¿hacía ejercicio entre los 21-40 años?",Y = Sí|N = No
Am5_ejercicios_4160," - Tu amigo 5, ¿hacía ejercicio entre los 41-60 años?",Y = Sí|N = No
Am5_ejercicios_m60," - Tu amigo 5, ¿hacía ejercicio desde sus 60 años en adelante?",Y = Sí|N = No
Am5_ejercicios_otro," - Tu amigo 5, ¿hacía ejercicio? Otro rango de edad",
Am5_fumar," - Tu amigo 5, ¿fuma/fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am5_fumar_alternativo," - Tu amigo 5, ¿fuma/fumaba habitualmente? Otra opción",
Am5_fumar_020," - Tu amigo 5, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
Am5_fumar_2140," - Tu amigo 5, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
Am5_fumar_4160," - Tu amigo 5, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
Am5_fumar_m60," - Tu amigo 5, ¿fumaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
Am5_fumar_otro," - Tu amigo 5, ¿fumaba habitualmente? Otro rango de edad",
Am5_tomar," - Tu amigo 5, ¿toma/tomaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am5_tomar_alternativo," - Tu amigo 5, ¿toma/tomaba habitualmente? Otra opción",
Am5_tomar_020," - Tu amigo 5, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
Am5_tomar_2140," - Tu amigo 5, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
Am5_tomar_4160," - Tu amigo 5, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
Am5_tomar_m60," - Tu amigo 5, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
Am5_tomar_otro," - Tu amigo 5, ¿tomaba habitualmente? Otro rango de edad",
Am5_comer," - Tu amigo 5, ¿come saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am5_comer_alternativo," - Tu amigo 5, ¿come saludablemente habitualmente? Otra opción",
Am5_comer_020," - Tu amigo 5, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
Am5_comer_2140," - Tu amigo 5, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
Am5_comer_4160," - Tu amigo 5, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
Am5_comer_m60," - Tu amigo 5, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
Am5_comer_otro," - Tu amigo 5, ¿comió saludable en su vida? Otro rango de edad",
Am5_estudios," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente?",A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A5 = Cada 10 años|A6 = Únicamente cuando se siente mal|A7 = No sé
Am5_estudios_alternativo," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
Am5_estudio_b," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
Am5_estudio_h," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
Am5_estudio_c," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrolitos séricos",Y = Sí|N = No
Am5_estudio_e," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
Am5_estudio_m," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
Am5_estudio_p," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisión de próstata",Y = Sí|N = No
Am5_estudio_g," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
Am5_estudio_n," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
Am5_estudio_o," - Tu amigo 5, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
Am5_vacuna," - Tu amigo 5, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = Sí|A3 = No|A4 = No sé
Am5_dx_sobrepeso," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
Am5_dx_sobre_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Sobrepeso u obesidad",
Am5_dx_diabetes," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
Am5_dx_diab_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Diabetes",
Am5_dx_prediabetes," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
Am5_dx_pred_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Prediabetes",
Am5_dx_sindmetabol," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
Am5_dx_sinmet_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Síndrome metabólico",
