code,question,options
AaP_N_ejercicios_2140," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿hacía ejercicio entre los 21-40 años?",Y = Sí|N = No
AaP_N_ejercicios_4160," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿hacía ejercicio entre los 41-60 años?",Y = Sí|N = No
AaP_N_ejercicios_m60," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿hacía ejercicio desde sus 60 años en adelante?",Y = Sí|N = No
AaP_N_ejercicios_otro," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿hacía ejercicio? Otro rango de edad",
AaP_N_fumar," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AaP_N_fumar_020," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
AaP_N_fumar_2140," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
AaP_N_fumar_4160," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
AaP_N_fumar_m60," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿fumaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
AaP_N_fumar_otro," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿fumaba habitualmente? Otro rango de edad",
AaP_N_tomar," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿tomaba habitualmente?",A01 = Sí|A02 = No|A03 = No sé|A04 = No aplica
AaP_N_tomar_020," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
AaP_N_tomar_2140," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
AaP_N_tomar_4160," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
AaP_N_tomar_m60," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
AaP_N_tomar_otro," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿tomaba habitualmente?Otro rango de edad",
AaP_N_comer," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿comía saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AaP_N_comer_020," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
AaP_N_comer_2140," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
AaP_N_comer_4160," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
AaP_N_comer_m60," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
AaP_N_comer_otro," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿comió saludable en su vida? Otro rango de edad",
AaP_N_estudios," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿se realizaba estudios de salud habitualmente?",A5 = No aplica|A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A9 = Cada 10 años|A6 = Únicamente cuando se sentía mal|A7 = No sé
AaP_N_estudio_b," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
AaP_N_estudio_h," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
AaP_N_estudio_e," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
AaP_N_estudio_m," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
AaP_N_estudio_p," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revision de prostata",Y = Sí|N = No
AaP_N_estudio_g," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
AaP_N_estudio_n," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
AaP_N_estudio_o," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
AaP_N_vacuna," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = No|A3 = No sé
AaP_N_dx_sobrepeso," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
AaP_N_dx_sobre_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Sobrepeso u obesidad",
AaP_N_dx_diabetes," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
AaP_N_dx_diab_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Diabetes",
AaP_N_dx_respiratorio," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
AaP_N_dx_resp_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema respiratorio ",
AaP_N_dx_adiccion," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
AaP_N_dx_adiccion_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otra adicción",
AaP_N_dx_toc," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
AaP_N_dx_toc_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno obsesivo compulsivo",
AaP_N_dx_depresion," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
AaP_N_dx_depre_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Depresión",
AaP_N_dx_ansiedad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
AaP_N_dx_ansi_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Ansiedad",
AaP_N_dx_atracon," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
AaP_N_dx_atra_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de atracón",
AaP_N_dx_alimentacion," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
AaP_N_dx_alim_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de la alimentación (bulimia, anorexia)",
AaP_N_dx_covid_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó  alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? COVID19",
AaP_N_dx_covid19," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
AaP_N_dx_tabaquismo," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
AaP_N_dx_taba_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Tabaquismo",
AaP_N_dx_alcoholismo," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
AaP_N_dx_alco_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Alcoholismo",
AaP_N_dx_prediabetes," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
AaP_N_dx_pred_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Prediabetes",
AaP_N_dx_sindmetabol," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
AaP_N_dx_sinmet_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Síndrome metabólico",
AaP_N_dx_cancer," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
AaP_N_dx_canc_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Cáncer",
AaP_N_dx_trigliceridos," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
AaP_N_dx_trig_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Triglicéridos altos",
AaP_N_dx_colesterol," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
AaP_N_dx_col_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Colesterol alto",
AaP_N_dx_hipertension," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
AaP_N_dx_hiper_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Hipertensión",
AaP_N_dx_cardiovascular," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
AaP_N_dx_cardio_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema cardiovascular",
AaP_N_dx_otro," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
AaP_N_dx_otro_edad," Abuela Paterna  -  Muerto/a Tu abuela paterna muerta, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otro",
AoP_Y_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿edad?",
AoP_Y_sobrepeso," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_Y_sobrepeso_alternativa," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad? Otra opción",
AoP_Y_sobrepeso_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad entre los 0-20 años?",Y = Sí|N = No
AoP_Y_sobrepeso_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad entre los 21-40 años?",Y = Sí|N = No
AoP_Y_sobrepeso_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad entre los 41-60 años?",Y = Sí|N = No
AoP_Y_sobrepeso_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad desde sus 60 años en adelante?",Y = Sí|N = No
AoP_Y_sobrepeso_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿padecía sobrepeso/ obesidad? Otro rango de edad",
AoP_Y_tratamiento," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_Y_tratamiento_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?Otra opción",
AoP_Y_tx_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
AoP_Y_tx_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
AoP_Y_tx_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
AoP_Y_tx_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
AoP_Y_tx_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?Otro rango de edad",
AoP_Y_ejercicios," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_Y_ejercicios_alternativo," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios? Otra opción",
AoP_Y_ejercicios_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios entre los 0-20 años?",Y = Sí|N = No
AoP_Y_ejercicios_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios entre los 21-40 años?",Y = Sí|N = No
AoP_Y_ejercicios_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios entre los 41-60 años?",Y = Sí|N = No
AoP_Y_ejercicios_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios desde sus 60 años en adelante?",Y = Sí|N = No
AoP_Y_ejercicios_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿hacía ejercicios? Otro rango de edad",
AoP_Y_fumar," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fuma/fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_Y_fumar_alternativo," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente? Otra opción",
AoP_Y_fumar_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
AoP_Y_fumar_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
AoP_Y_fumar_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
AoP_Y_fumar_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
AoP_Y_fumar_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿fumaba habitualmente? Otro rango de edad",
AoP_Y_tomar," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿toma/tomaba habitualmente?",A01 = Sí|A02 = No|A03 = No sé|A04 = No aplica
AoP_Y_tomar_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
AoP_Y_tomar_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
AoP_Y_tomar_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
AoP_Y_tomar_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
AoP_Y_tomar_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿tomaba habitualmente? Otro rango de edad",
AoP_Y_comer," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿come/comía saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoP_Y_comer_alternativo," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comía saludablemente habitualmente? Otra opción",
AoP_Y_comer_020," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
AoP_Y_comer_2140," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
AoP_Y_comer_4160," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
AoP_Y_comer_m60," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
AoP_Y_comer_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿comió saludable en su vida? Otro rango de edad",
AoP_Y_estudios," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente?",A5 = No aplica|A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A9 = Cada 10 años|A6 = Únicamente cuando se sentía mal|A7 = No sé
AoP_Y_estudios_otro," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? Otra opción",
AoP_Y_estudio_b," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
AoP_Y_estudio_h," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
AoP_Y_estudio_e," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
AoP_Y_estudio_m," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
AoP_Y_estudio_p," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revision de prostata",Y = Sí|N = No
AoP_Y_estudio_g," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
AoP_Y_estudio_n," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
AoP_Y_estudio_o," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
AoP_Y_vacuna," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = No|A3 = No sé
AoP_Y_dx_sobrepeso," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
AoP_Y_dx_sobre_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Sobrepeso u obesidad",
AoP_Y_dx_diabetes," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
AoP_Y_dx_prediabetes," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
AoP_Y_dx_pred_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Prediabetes",
AoP_Y_dx_diab_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Diabetes",
AoP_Y_dx_sindmetabol," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
AoP_Y_dx_sinmet_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Síndrome metabólico",
AoP_Y_dx_hipertension," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
AoP_Y_dx_hiper_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Hipertensión",
AoP_Y_dx_colesterol," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
AoP_Y_dx_col_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Colesterol alto",
AoP_Y_dx_trigliceridos," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
AoP_Y_dx_trig_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Triglicéridos altos",
AoP_Y_dx_cancer," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
AoP_Y_dx_canc_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Cáncer",
AoP_Y_dx_cardiovascular," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
AoP_Y_dx_cardio_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema cardiovascular",
AoP_Y_dx_respiratorio," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
AoP_Y_dx_resp_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema respiratorio ",
AoP_Y_dx_covid19," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
AoP_Y_dx_covid_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? COVID19",
AoP_Y_dx_alcoholismo," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
AoP_Y_dx_alco_edad," Abuelo Paterno  -  Viva/o Tu abuelo paterno vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Alcoholismo",
